MinTemp,MaxTemp,Evaporation,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,Month,Day,Location_Target_Encoded,Rainfall_Category_Heavy Rain,Rainfall_Category_Moderate Rain,Rainfall_Category_No Rain,Rainfall_Category_Very Heavy Rain,DewPointEstimate,AvgHumidity,AvgTemperature,TempRange,TempSunshineInteraction,PressureDifference,TempDifference
12.390779535788331,17.92725030427106,4.436388550809936,39.72722289838013,15.727222898380127,17.545280144330448,97.72722289838013,89.54528014433045,1019.5729141310745,1019.7364707684827,15.681723506922243,16.718194275404965,4,5,3.0629094330288216,1.0,0.0,0.0,0.0,12.109164735786734,93.63625152135529,15.159014920029694,5.536470768482728,136.44748452313377,0.16355663740819182,1.0364707684827223
16.411947124265307,26.46504428277873,3.146902841486573,40.56637144814178,7.433628551858217,22.915928620354457,83.43362855185822,52.86725710371643,1010.4168142759291,1010.1300885655575,19.865044282778733,25.081858558707843,2,20,1.8028544714656516,1.0,0.0,0.0,0.0,13.693083001786894,68.15044282778733,21.43849570352202,10.053097158513424,300.6882885281637,-0.2867257103716838,5.21681427592911
12.04010589003629,18.0418726439588,3.610600523535063,48.01766753922511,14.356890052300141,26.0,90.99116623038745,56.669611256537515,1003.0233217277724,1004.0669611256537,12.733922251307504,16.007067015690044,10,15,2.066914651051066,1.0,0.0,0.0,0.0,10.955432764717592,73.83038874346248,15.040989266997546,6.00176675392251,123.54335542474054,1.043639397881293,3.2731447643825398
22.71173278888245,29.4,5.17066802779387,44.11732788882452,9.117327888824518,24.0,93.14665986103064,79.97066802779388,1012.6064089834395,1009.318141772322,24.335198366647354,26.673329930515326,2,11,5.722981268100637,1.0,0.0,0.0,0.0,21.155220489406506,86.55866394441226,26.055866394441225,6.688267211117548,28.882584010283875,-3.2882672111174998,2.3381315638679716
9.4958549345753,17.598715917922604,4.8,37.06713229579491,0.3514304916736517,5.230006720857781,94.82428475416317,55.64856950832635,1018.2210249256306,1015.9137862454697,11.193286770420508,16.8041450654247,6,23,2.91771626329366,1.0,0.0,0.0,0.0,9.004376523003938,75.23642713124477,13.547285426248951,8.102860983347304,121.54293526337008,-2.307238680160822,5.61085829500419
13.983460055981396,18.941730027990697,3.738165293902329,39.0,9.0,13.028833799844966,92.79134986004651,72.38846648006201,1021.1698034919473,1019.3698034919473,15.883460055981397,18.402883379984498,5,21,3.4837136913423885,1.0,0.0,0.0,0.0,12.975441343085553,82.58990817005426,16.46259504198605,4.958269972009301,84.86987376644522,-1.7999999999999545,2.5194233240031014
17.166603561320574,25.424185055745976,4.8,20.0,9.182334498286213,8.120925278729882,80.0,62.696740222983905,1017.6711745877518,1014.8928335794878,20.612092527872985,24.00902206689517,11,22,2.5865880499757465,1.0,0.0,0.0,0.0,13.73328284905646,71.34837011149196,21.295394308533275,8.257581494425402,203.0935445620601,-2.778341008263965,3.396929539022185
20.87811248089779,32.5360264660936,9.017284812161737,40.10662255651067,25.78675488697866,12.78675488697866,66.02019849570199,56.97980150429802,1010.3325497747533,1008.1625166921363,27.05072842088506,30.17609263132759,3,26,3.329515515752325,1.0,0.0,0.0,0.0,13.783771302044652,61.5,26.707069473495697,11.657913985195812,243.45781938974628,-2.1700330826170102,3.1253642104425303
17.47458527198722,23.72209690391053,1.3690774885879462,27.270736400639073,9.0,10.491705439744372,94.20437991859404,75.01658912051126,1014.7033178241022,1013.2491705439744,18.479562008140597,22.422096903910532,3,1,1.3981773383194482,1.0,0.0,0.0,0.0,16.46182469882152,84.61048451955264,20.598341087948874,6.2475116319233095,180.55309069798943,-1.4541472801278132,3.942534895769935
12.599460497354324,24.212027935185034,3.9748651243385806,45.65026975132284,12.650269751322838,22.34973024867716,78.69946049735432,51.25134875661419,1009.3322437362433,1008.544811174074,17.219676298412594,23.36721676111102,4,1,1.4819324325467422,1.0,0.0,0.0,0.0,9.91570743699513,64.97540462698426,18.405744216269678,11.61256743783071,162.0827286075921,-0.7874325621693288,6.1475404626984265
17.88525560414724,36.44397129575952,4.8,41.0,14.337811645619652,20.455766812441723,71.51474439585276,25.63269956267483,1015.0053259689125,1012.1716581564007,25.605897758341104,35.541022416588966,12,18,1.91079061000992,1.0,0.0,0.0,0.0,12.79059482985083,48.573721979263794,27.16461344995338,18.558715691612278,277.3815350899053,-2.8336678125118624,9.935124658247862
17.158847710383647,31.387144784284512,7.174289568569026,44.977464374180904,14.086811704396528,13.0,62.71702926099132,52.80384096538785,1011.9414853695043,1010.6196159034612,25.487144784284514,30.015441858185383,3,18,1.7113463889226808,1.0,0.0,0.0,0.0,10.761519539370251,57.76043511318959,24.272996247334078,14.228297073900865,224.48359088933864,-1.3218694660431538,4.52829707390087
18.072384622649896,29.44571934473364,2.7561912697621396,28.91428273839198,11.609521825594651,16.219043651189303,72.52380456398663,55.390478174405345,1011.820954265685,1007.8552411703283,23.028575892412032,27.407621626726954,8,5,3.1996418091336274,1.0,0.0,0.0,0.0,13.106780903782582,63.95714136919599,23.75905198369177,11.373334722083744,336.8030152420631,-3.965713095356705,4.379045734314921
24.363627619100253,35.70910645493288,6.309106454932881,55.27265925966865,21.09095767166525,14.090850794001698,67.36351005367035,49.3636169313339,1001.3,997.0545318519337,31.072755449565847,34.05455322746644,1,26,5.742034805890228,1.0,0.0,0.0,0.0,16.412194740631406,58.363563492502124,30.036367037016568,11.345478835832626,276.258563273965,-4.245468148066266,2.9817977779005957
17.959450913032104,23.848453767078308,3.9422688353915385,50.0,16.828179223594358,29.65635844718872,90.85910388202821,58.68728310562256,1010.3367702624147,1009.4257731164608,19.068041951852386,22.810997145953795,3,7,1.7765008377352134,1.0,0.0,0.0,0.0,16.3177961617137,74.77319349382539,20.903952340055206,5.889002854046204,154.95756755127678,-0.9109971459538428,3.742955194101409
19.600116601352557,23.443640037652898,3.6574093745201344,46.57059570462458,28.99883398647441,26.00116601352559,94.7152851544505,90.2847148455495,1008.0,1005.5855310550173,21.457409374520136,22.157642577225253,3,18,3.31112382837549,1.0,0.0,0.0,0.0,18.564306329575867,92.5,21.521878319502726,3.843523436300341,62.72986763423126,-2.414468944982673,0.7002332027051175
15.021506287324858,19.169079416894782,6.811297154936433,56.0,31.37363997181499,26.981171408439277,58.39246856337571,46.37363997181499,1013.3792885492832,1013.7671965577388,17.588702845063565,18.149455988725997,5,15,3.2186087571924307,1.0,0.0,0.0,0.0,8.771428336571674,52.38305426759535,17.09529285210982,4.147573129569924,135.74515719758392,0.3879080084556108,0.5607531436624313
14.83801507083776,26.731457449840654,4.676030141675519,51.40917110392323,22.619849291622405,26.02902039554563,50.90075354188798,31.140452125132786,1015.7387686127257,1012.6685425501594,20.304585551961615,25.431457449840657,8,15,3.518294041877048,1.0,0.0,0.0,0.0,7.552661481715322,41.02060283351038,20.78473626033921,11.893442379002895,146.0668475433552,-3.0702260625663484,5.126871897879042
16.60761705845532,30.382887066185912,4.8,39.0,17.780752892093908,7.828870661859138,77.60962355395304,89.39037644604696,1008.1909198748394,1006.2738069410253,28.53636004172018,25.839037644604694,8,21,5.346033973043342,1.0,0.0,0.0,0.0,12.889109080349265,83.5,23.495252062320617,13.77527000773059,112.50092463888487,-1.91711293381411,-2.697322397115485
16.441577480098964,22.125802679109313,6.002140477624836,69.07887400494826,21.663099203958605,38.66309920395861,89.8315496019793,57.08957639307244,1002.3085619104993,999.1859699478273,17.867380159208277,19.676337798515522,3,8,1.824986119385958,1.0,0.0,0.0,0.0,14.76972382938296,73.46056299752587,19.28369007960414,5.684225199010349,119.52669425275647,-3.1225919626720042,1.8089576393072448
12.180138510158795,18.436987004688675,3.281506497655663,45.061645007814455,20.938354992185545,22.123290015628914,75.40753248827832,51.061645007814455,1011.0815064976556,1010.4876709984371,13.751714262893854,16.665411251953614,5,16,1.8081776049758715,1.0,0.0,0.0,0.0,9.184741904165291,63.23458874804639,15.308562757423735,6.25684849452988,76.95550456879845,-0.5938354992184713,2.91369698905976
19.21927127031886,32.8,9.48520808862144,36.058331934979655,10.79374895123474,12.264582983744914,58.89687447561737,51.941668065020345,1012.6013538345576,1010.3013538345576,27.304479358940295,30.891041282119403,3,21,2.2702784128803994,1.0,0.0,0.0,0.0,11.319550075208092,55.41927127031886,26.009635635159427,13.580728729681137,266.267691892967,-2.2999999999999545,3.586561923179108
9.89690011388705,15.108202066054488,4.8,38.59752009110964,11.40247990889036,19.0,100.0,66.59752009110964,1015.21192192939,1017.6408679681116,11.247210102498345,14.09814006833223,5,29,2.789440999687044,1.0,0.0,0.0,0.0,9.89690011388705,83.29876004555481,12.502551089970769,5.211301952167439,114.99120794276037,2.4289460387216195,2.8509299658338847
22.990368189997156,32.77614727599886,2.794957293992601,39.16742267001992,17.16742267001992,22.0,74.6192636200057,50.142209139982924,1009.9213313709974,1006.6380736379995,27.340141388991178,32.42133137099744,3,2,3.7890253559895806,1.0,0.0,0.0,0.0,17.15524344690391,62.38073637999431,27.883257732998008,9.785779086001703,277.0336510564002,-3.2832577329979813,5.081189982006265
13.91143599329364,18.61759383583637,4.8,38.32746872138787,7.672531278612123,24.01759383583637,78.33626563930606,74.66373436069394,1017.3301077967634,1015.2043984589592,16.276929737571216,17.819353219420005,5,27,3.525092883268722,1.0,0.0,0.0,0.0,10.897699453948542,76.5,16.264514914565005,4.70615784254273,141.7018116921175,-2.12570933780421,1.5424234818487896
14.665519721909533,22.46340228543482,9.932627521175096,62.67637158384242,22.663137605875484,41.3395091897179,93.66578440146887,51.0,1011.6912655745418,1010.4639316445534,15.497882563525291,20.19576512705058,9,25,1.7103676349442316,1.0,0.0,0.0,0.0,13.73657408407868,72.33289220073443,18.56446100367218,7.797882563525288,171.6397878850519,-1.22733392998839,4.69788256352529
15.872091599411993,19.54454021389198,2.8014280602719843,32.14489722895998,11.0,18.56887846380003,95.14489722895998,68.85867292171999,1013.298928954796,1013.2967868643881,16.929693475927987,19.244183198823986,3,12,2.8850120858468227,1.0,0.0,0.0,0.0,15.101485240346932,82.00178507533998,17.708315906651986,3.672448614479988,126.28036567585987,-0.0021420904079150205,2.314489722895999
13.262482344821134,18.58217446514807,7.49948686721156,46.159589493769246,22.0,22.760615759346127,81.53989737344232,66.22071838590382,1021.9595894937692,1020.4859076360981,15.328184727803839,17.244143677180762,6,24,3.1030616929634642,1.0,0.0,0.0,0.0,10.814214493138058,73.88030787967307,15.922328404984603,5.319692120326938,112.22593562379568,-1.4736818576710675,1.9159589493769236
8.070826119216711,13.14524221759045,2.8642733472286497,38.22621108795225,18.613105543976125,21.032763859940314,90.03276385994032,77.03276385994032,1012.7703440836212,1010.9360818478897,9.619344722801193,11.964586940391644,7,1,2.0260204962335453,1.0,0.0,0.0,0.0,7.266387821460767,83.53276385994032,10.60803416840358,5.074416098373739,70.24573595287865,-1.8342622357315577,2.3452422175904513
9.357925583694033,16.17954888203364,4.8,58.368883755410494,19.368883755410494,25.158511673880657,73.0,65.84148832611935,1014.2940686817459,1014.1062783638455,13.095107004328394,15.669176800503804,8,7,2.904493925665501,1.0,0.0,0.0,0.0,6.831285676096644,69.42074416305968,12.768737232863836,6.821623298339606,123.14541874537278,-0.1877903179004079,2.5740697961754098
7.836875341450572,11.602304708840661,4.693983393329606,47.88476455796696,22.0,21.953905823186787,98.86171746956036,97.86171746956036,1009.3815623292747,1013.1916786844889,8.173750682901144,8.948398885653877,9,30,1.7368411488819906,1.0,0.0,0.0,0.0,7.747669558506508,98.36171746956036,9.719590025145617,3.765429367390089,86.29871685852743,3.810116355214177,0.7746482027527328
15.590239649723234,20.104383439557175,3.7239041401107063,71.79349309981549,15.413013800369022,16.79349309981549,82.10325345009225,79.1357879510148,1009.1043834395572,1006.2804792994465,17.873407404529495,18.804383439557174,6,20,3.0023620509464477,1.0,0.0,0.0,0.0,12.80009397308904,80.61952070055352,17.847311544640206,4.514143789833941,147.40795601659758,-2.823904140110699,0.9309760350276797
16.37391866459738,18.705695996179774,5.2214133301498125,40.05353332537453,11.0,19.63211999522472,94.21070666507491,91.63211999522471,1012.8207280028652,1011.1732333373128,17.43211999522472,18.179271997134833,2,3,3.1977298491093107,1.0,0.0,0.0,0.0,15.425984482681788,92.92141333014982,17.539807330388577,2.331777331582394,117.10326277278165,-1.6474946655523581,0.7471520019101128
15.076672083046134,20.207837390704977,4.8,48.910135507745856,33.86233061531768,19.0,79.73040652323756,87.59273713855524,1026.0042059599825,1023.0095609784856,18.83479673838122,17.63059077839862,7,27,3.7296928535527596,1.0,0.0,0.0,0.0,12.02069194198815,83.6615718308964,17.642254736875557,5.1311653076588435,153.8054376893097,-2.99464498149689,-1.2042059599825983
9.624677564503276,13.361195702064604,4.8,68.95721002851592,25.763188538838946,31.042789971484076,90.76318853883895,86.08557994296815,994.6631885388389,993.0181124069808,11.128956561651684,11.577315272271065,6,28,2.9068463994324225,1.0,0.0,0.0,0.0,8.735664244125442,88.42438424090355,11.49293663328394,3.736518137561328,101.69443237670858,-1.6450761318581044,0.44835871061938093
10.767556950560401,14.931260986408114,4.8,72.25481614339085,39.34369506795942,39.34369506795942,68.38638210031766,94.87259192830457,998.2351139011208,1002.9853327354741,12.320446636594916,13.774518385660915,10,12,2.191945324012623,1.0,0.0,0.0,0.0,7.363542639079549,81.62948701431111,12.849408968484259,4.163704035847713,113.64447797487436,4.750218834353291,1.4540717490659993
13.506874755592685,19.929695368682864,2.626506197183366,35.16442270091182,6.639262883181363,22.246634051367735,85.47484018226955,56.721474233637274,1014.2299218579939,1012.6631096430181,15.587243314002002,19.113253098591684,10,13,2.1498598452202344,1.0,0.0,0.0,0.0,11.544979610962157,71.0981572079534,16.718285062137774,6.422820613090179,152.82007570717207,-1.566812214975812,3.5260097845896823
23.56011436254207,29.913286242476726,3.0,30.526000672243107,8.849714093644828,16.398856374579307,88.30057181271034,51.5391158755046,1006.6104002688973,1003.1479717454861,26.0,21.68339031800974,2,10,3.2010897435897436,1.0,0.0,0.0,0.0,20.803715701853147,69.91984384410748,26.736700302509398,6.353171879934656,227.67533181784148,-3.4624285234111767,-4.316609681990261
18.562346551081145,24.46365019057067,3.6900307799598693,49.4631902946946,17.0,28.657975736736496,89.59739272102095,58.40260727897905,1010.5,1009.2657975736736,19.72944776424432,23.64417164636648,3,8,1.9757520933234973,1.0,0.0,0.0,0.0,16.631378537609063,74.0,21.51299837082591,5.901303639489527,144.92836880594896,-1.2342024263264193,3.9147238821221606
11.142097309363963,18.0092323992491,4.8,57.06572982022972,15.579026906360372,30.51329708613065,94.48670291386935,63.48670291386935,1005.1658809423144,1006.1369295969964,11.419718946068917,16.04475672659009,8,15,2.006327746839648,1.0,0.0,0.0,0.0,10.527800383072957,78.98670291386935,14.575664854306531,6.867135089885137,137.07146480152733,0.9710486546820221,4.625037780521174
1.73776243433701,4.581018138555672,4.8,74.71728496385154,20.0,24.71728496385154,98.0,94.0,1017.6499397983052,1015.2558888309618,2.530169689759279,3.045153890363095,9,7,3.292260061919505,1.0,0.0,0.0,0.0,1.7030071856502698,96.0,3.159390286446341,2.843255704218662,34.866942277915946,-2.3940509673434462,0.5149842006038159
16.538078259948218,21.976156519896435,3.47430608806214,48.24768696020713,21.168208693195243,17.3715304403107,90.75231303979287,87.0,1014.0009252159172,1011.3310556491641,18.95841043465976,20.05489912926774,5,5,3.69244499951765,1.0,0.0,0.0,0.0,15.008688553234135,88.87615651989643,19.25711738992233,5.438078259948217,57.56449731577163,-2.66986956675305,1.0964886946079773
10.82267895538019,17.563862882994787,2.8817859702534605,60.54060204263887,27.098026787309006,27.901973212690994,83.77030102131943,71.0,1002.953769261776,1003.2341639043142,13.56049834258853,16.285150510659715,7,28,1.9110279545378277,1.0,0.0,0.0,0.0,9.066190739492974,77.38515051065971,14.193270919187489,6.741183927614596,113.99293583435053,0.28039464253822644,2.7246521680711844
21.813559771183126,29.90633436350931,1.9632465807353285,37.0,17.463872961630923,22.207851788569407,84.02408469224605,62.74397882693849,1010.7367534192647,1007.7975915307753,25.239161888489274,28.18554918465237,11,26,5.077110965568598,1.0,0.0,0.0,0.0,18.32864393653262,73.38403175959226,25.85994706734622,8.092774592326183,154.53118775187104,-2.939161888489366,2.9463872961630955
23.530165590097866,33.88099354058719,8.041324720782924,48.69834409902134,15.095032297064032,28.698344099021345,73.30165590097866,45.25413975244664,1010.4491720495107,1006.1285096891191,28.546076335636126,32.83016559009786,8,7,5.092452239273411,1.0,0.0,0.0,0.0,17.248001013784023,59.277897826712646,28.70557956534253,10.350827950489325,345.0470622471816,-4.320662360391566,4.284089254461737
17.593018944234306,28.902334743502102,4.8,32.76745263941424,8.651178959121358,10.76745263941424,78.04646312263593,46.11627368029288,1015.4848635168449,1013.8809089205025,20.988372631970712,28.579080007443526,11,26,2.165352047066771,1.0,0.0,0.0,0.0,13.730729042470179,62.0813684014644,23.247676843868206,11.309315799267797,219.98080049436714,-1.6039545963424189,7.590707375472814
11.880102842776067,14.177436340780107,4.8,64.90051421388034,24.099485786119665,17.31794808459985,83.46358961691998,89.0,1000.8594882561802,998.7211288004762,12.326461804468064,12.413846723860136,6,26,1.9141149119893721,1.0,0.0,0.0,0.0,9.91556028276266,86.23179480846,13.028769591778087,2.29733349800404,107.90698477755011,-2.1383594557039487,0.08738491939207194
15.588555684864895,21.326266821837876,4.362851894954965,56.81425947477483,13.502815159639724,30.19137084450462,93.43714810504504,52.311444315135105,1012.761725831099,1010.4425887466485,16.18255201133337,20.3322704953694,4,27,1.6022916261990259,1.0,0.0,0.0,0.0,14.56550186270463,72.87429621009008,18.457411253351385,5.737711136972981,144.5005970023007,-2.3191370844505172,4.149718484036029
21.705339058900815,26.83393679140872,1.58932188219837,37.41086224535697,14.875115079722086,13.53574716563488,82.53574716563489,78.92850566873024,1012.2589137754643,1009.5732126417183,23.812488492027793,25.448235657662675,3,2,5.046328551295058,1.0,0.0,0.0,0.0,17.914663767098173,80.73212641718257,24.26963792515477,5.128597732507906,5.750482231529117,-2.6857011337459653,1.635747165634882
21.7208009995479,30.2343680144672,4.8,51.167960018084,4.771965015823499,19.3959950022605,98.0200249886975,84.4360449796555,1007.5160199909581,1005.7716394821421,24.518798500678148,28.03559450248655,1,13,2.587337707754621,1.0,0.0,0.0,0.0,21.29073456750211,91.2280349841765,25.97758450700755,8.5135670149193,230.11914218310943,-1.7443805088159934,3.5167960018084017
13.067266329957633,26.208799378383322,4.8,51.48533436936113,30.87133359234028,26.0,69.0,45.74266718468056,1013.0315995337875,1012.6444661745535,19.11693390314862,25.451466563063885,10,9,1.3789575380583854,1.0,0.0,0.0,0.0,9.016413767670766,57.37133359234028,19.638032854170476,13.14153304842569,199.47982467226925,-0.3871333592339852,6.334532659915265
10.502847780616001,14.305257441137233,4.800219060047384,60.99452349881538,22.012048302606154,29.997809399526155,75.99671409928924,74.99123759810462,999.4,999.0987951697394,11.805476501184618,13.904162140900308,7,26,2.895918067784688,1.0,0.0,0.0,0.0,7.981819200118287,75.49397584869692,12.404052610876617,3.8024096605212314,108.8781118725058,-0.3012048302605308,2.09868563971569
18.678447446251315,27.81552553748685,4.8,46.78447446251315,4.0,6.254339381203971,100.0,59.1378978500526,1016.8621021499474,1013.6426952280888,19.682328830623028,26.58621021499474,3,23,1.227493567896739,1.0,0.0,0.0,0.0,18.678447446251315,79.5689489250263,23.24698649186908,9.137078091235534,211.70890269629624,-3.219406921858649,6.9038813843717115
14.559294084749599,20.833176448121677,4.8,30.59529412567083,19.97647062835415,19.16705887969581,98.38117650268332,89.38117650268332,1012.7331764481216,1011.7595294125671,15.104470546511685,18.687764658542104,1,10,1.2118911772073342,1.0,0.0,0.0,0.0,14.323604811062236,93.88117650268332,17.696235266435636,6.273882363372078,158.56500426591114,-0.9736470355545634,3.583294112030419
12.600828400864806,19.720662720691845,2.8900828400864804,37.450414200432405,12.549585799567597,15.900828400864807,84.57644970151341,72.97313609805418,1014.4,1013.7873964498918,15.853100590626985,18.943183430713464,11,12,1.8028364166611472,1.0,0.0,0.0,0.0,10.657333294431439,78.77479289978379,16.160745560778324,7.119834319827039,23.807390835668382,-0.6126035501081333,3.0900828400864793
8.1686135195444,17.2313864804556,4.205676871516089,39.45742346362933,2.0,24.971615642419554,96.0,48.71451955302444,1012.740229161964,1013.7801309496937,10.522871173181466,16.554257653637066,7,8,1.8008469352067558,1.0,0.0,0.0,0.0,7.841868978762623,72.35725977651222,12.7,9.062772960911202,115.64653775076223,1.0399017877297183,6.0313864804556
7.746582943189391,18.295890995629954,4.8,39.95890995629953,13.876729868898593,19.479454978149764,53.397274890748825,52.71899901964365,1013.406792105682,1012.9756542554303,13.719182467224648,18.38311456349207,9,10,2.6949200223222056,1.0,0.0,0.0,0.0,4.1364641888147,53.05813695519623,13.021236969409673,10.549308052440562,139.25327426640555,-0.43113785025173,4.663932096267423
17.716021885635122,22.33054993115264,4.8,56.42905609103504,37.20366620768426,16.26544459743858,93.0400547140878,97.10183310384213,1021.2636114935965,1021.4003392637245,17.952749655763192,17.273116276531617,1,15,3.5162539693255823,1.0,0.0,0.0,0.0,16.482996455554687,95.07094390896496,20.02328590839388,4.614528045517517,169.9617796599905,0.13672777012800452,-0.679633379231575
10.334474190950022,16.99150568348717,4.4380209950247655,46.0,27.65525809049978,22.517112864250336,90.0,74.17237095475011,1010.4120411205876,1004.9929063918505,14.081113733712293,16.465650040274653,7,16,3.1681701120382515,1.0,0.0,0.0,0.0,9.301026771855021,82.08618547737505,13.662989937218596,6.657031492537147,34.159586240636685,-5.419134728737049,2.38453630656236
19.778784107952422,22.136590935311418,7.294159151216263,68.89511359703287,33.52681812937716,28.421931726410033,92.73659093531143,92.36829546765571,1011.1326589781609,1008.8536362587542,20.37878410795242,21.099761388545847,1,5,2.593669023322854,1.0,0.0,0.0,0.0,18.342170110170223,92.55244320148357,20.957687521631918,2.3578068273589956,0.8152806110823658,-2.279022719406612,0.7209772805934271
17.98339920781465,22.823232321096494,4.8,40.01244327083651,16.25311081770913,15.506221635418258,89.50622163541826,96.75933245312739,1021.06763284922,1021.08921094974,21.63775435260743,20.96057678021104,3,6,2.4596454170775774,1.0,0.0,0.0,0.0,16.09626115252863,93.13277704427281,20.40331576445557,4.839833113281845,173.7116727911568,0.021578100520059706,-0.677177572396392
17.275301768650966,24.587749913941465,4.8,39.0,0.0,4.767069024867954,95.0,78.16465487566023,1017.6499397983052,1015.2558888309618,18.978112036322624,22.391767256216987,11,19,3.183891708967851,1.0,0.0,0.0,0.0,16.41153668021842,86.58232743783012,20.931525841296214,7.3124481452904995,187.14172942862956,-2.3940509673434462,3.4136552198943626
10.860433001829422,15.79464459053669,4.8,33.98027873779405,6.490139368897026,10.673240420735317,68.73692129897712,51.4510352371772,1017.6499397983052,1015.2558888309618,17.122865884643755,21.57173815161653,4,23,3.2745548632114603,1.0,0.0,0.0,0.0,7.46512728519563,60.093978268077166,13.327538796183056,4.934211588707267,120.21584385432519,-2.3940509673434462,4.448872266972774
17.866655473778494,23.801576641693803,4.8,40.85709488762212,13.0,20.952364962540706,99.0,71.6507883208469,1013.1190540149837,1010.8381080299674,18.396813137947873,22.552364962540707,2,16,1.999914865880764,1.0,0.0,0.0,0.0,17.68798891904071,85.32539416042346,20.834116057736146,5.934921167915309,181.15802509155353,-2.280945985016274,4.155551824592834
15.588174091084234,20.303923435988565,7.2,52.45667540127557,26.141688503188927,20.842506550956678,90.61416885031889,81.54332459872442,1014.5031609891709,1013.5314986898086,16.95983639044645,18.326757206052346,3,28,3.0553478490111035,1.0,0.0,0.0,0.0,14.125094391576729,86.07874672452166,17.9460487635364,4.7157493449043315,52.96613280064941,-0.971662299362265,1.3669208156058943
23.09829965299389,28.96537116418582,2.999514186569683,48.668286044767726,14.331713955232276,19.665856977616137,87.32442675377752,91.32442675377752,1007.8007287201455,1005.6339001156687,26.398785466424204,25.53268558209291,1,3,5.309505721370621,1.0,0.0,0.0,0.0,20.1704577618467,89.32442675377752,26.031835408589856,5.867071511191931,16.446544447798566,-2.166828604476791,-0.8660998843312946
23.66358083536649,32.89043710061515,6.5253292378270755,41.36724570117829,26.543233414659515,15.728383292670243,70.81790417683244,51.81790417683244,1006.9083412774476,1004.1268562652486,28.41790417683244,32.28148501219893,2,29,5.210738511456797,1.0,0.0,0.0,0.0,16.758052000797125,61.31790417683244,28.27700896799082,9.226856265248664,284.9489605317163,-2.781485012198914,3.8635808353664878
7.926854702948991,12.450126980237588,1.0230183168134206,44.15345544542281,19.115091584067102,16.846544554577196,75.19181930677851,71.80818069322149,1014.170070792341,1012.8774896041369,9.78849084159329,11.542454207966449,5,24,2.125668338362402,1.0,0.0,0.0,0.0,5.96034626495228,73.5,10.188490841593289,4.523272277288597,67.04595539547852,-1.2925811882040534,1.7539633663731582
17.116282544895697,29.851681131064755,4.8,52.707971723381135,9.0,15.707971723381132,57.64601413830943,26.870797172338115,1007.6258405655324,1007.6584056553238,21.10389102788136,29.29044197936332,3,20,2.1931010928961747,1.0,0.0,0.0,0.0,9.866854655783563,42.25840565532377,23.483981837980224,12.735398586169058,227.20644437870487,0.03256508979143291,8.186550951481959
23.294900040082428,28.9821501402885,6.066850260535783,71.33425130267892,31.0,19.385250901854633,84.1274989979393,89.51274989979393,1006.0946246492787,1005.2946246492787,28.020675230473962,27.138525090185464,1,12,4.268534721988564,1.0,0.0,0.0,0.0,19.597416797791308,86.82012444886661,26.138525090185464,5.687250100206072,13.300631220200735,-0.7999999999999545,-0.8821501402884984
13.242449671191222,19.522099718163904,7.568048919628302,69.60174976513659,20.796500469726826,45.20349953027318,93.39825023486341,53.389501409180475,1008.246176855421,1010.6302013152351,14.537200375781461,17.6770253992678,7,24,2.32400920421925,1.0,0.0,0.0,0.0,12.368216281125024,73.39387582202194,16.382274694677562,6.279650046972682,99.78474264425475,2.3840244598141,3.13982502348634
9.537252763229585,12.887536035157817,4.397733824574148,56.50283271928232,19.502832719282313,26.0,93.97167280717686,87.99433456143537,1007.5005665438565,1004.0864029474449,10.63611967551666,11.135553131660195,8,9,2.305005835825405,1.0,0.0,0.0,0.0,8.96231596145554,90.98300368430611,11.212394399193702,3.350283271928232,55.895105031008285,-3.4141635964116404,0.4994334561435352
11.100898636640597,17.36516893893234,2.530787196184974,36.33932424427065,15.669662122135325,19.33258446946617,83.66292234733085,50.66741553053383,1021.4952821576369,1020.6988767041993,12.599775340839852,17.065168938932338,7,29,1.4636027886962366,1.0,0.0,0.0,0.0,9.287336206228531,67.16516893893234,14.233033787786468,6.264270302291742,132.16938347048517,-0.7964054534376146,4.465393598092486
17.787234573482102,25.979575317571364,4.8,20.05106170607159,4.0893579856252815,11.0,79.9489382939284,64.97446914696421,1017.6476617512767,1014.3961703720446,20.88340494552673,24.675745689615994,10,24,3.132740855025346,1.0,0.0,0.0,0.0,14.220705193349506,72.46170372044631,21.883404945526735,8.192340744089261,220.53162079261463,-3.2514913792321067,3.7923407440892625
11.35594852727067,20.936707319583213,4.8,46.84396670812423,20.256896287083503,24.770688861250513,77.48620742583299,60.87155185645825,1011.0641393071658,1008.9605177971247,14.640345198083093,18.95775928229124,10,13,2.2594544519636584,1.0,0.0,0.0,0.0,8.799293831011777,69.17887964114561,16.14632792342694,9.580758792312544,159.35299610747364,-2.10362151004108,4.317414084208146
17.72097995883899,21.738153003153926,4.8,36.786958101245574,13.21304189875443,10.319562848131643,90.78695810124557,90.44673952531139,1015.6619758051461,1013.2205932172465,19.48489252846532,21.348805098091646,2,14,2.809494674519697,1.0,0.0,0.0,0.0,16.088338650361276,90.61684881327848,19.729566480996457,4.017173044314937,165.45294147829796,-2.441382587899625,1.8639125696263257
